,tactic,url,http_response
16439,331078,https://ad.doubleclick.net/ddm/ad/N3674.456584WPPXAXISLLC/B9241292.125539217;sz=1x1;ord=${CACHEBUSTER}?,Number OK
16440,327642,https://ad.doubleclick.net/ddm/ad/N5956.Turn/B9055574.122692546;sz=1x1;ord=[timestamp],Number OK
16441,338387,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=17333887&PluID=0&ord=[timestamp]&rtu=-1,Number OK
16442,338387,http://tags.bluekai.com/site/33628?limit=1,Number OK
16443,329164,https://api.choicestream.com/instr/crunch/apnxs/imp?au=${AUCTION_ID}&cr=${CREATIVE_ID}&li=${CPG_ID}&cp=${CP_ID}&uid=${USER_ID}&ecp=${ECP}&rp=${RESERVE_PRICE}&bid1=${BID_PRICE}&pr=${PRICE_PAID}&invs=${INV_SOURCE_ID}&pi=${TAG_ID}&vid=${VENUE_ID}&sid=${SELLER_MEMBER_ID}&ip=${USER_IP}&pc=${POSTAL_CODE}&dc=${DATACENTER}&city=${USER_CITY}&st=${USER_STATE}&ref=${REFERER_URL_ENC}&r=${CACHEBUSTER},Number Failed
16444,329164,https://servedby.flashtalking.com/imp/3/53232;1476369;201;pixel;Choicestream;1x1HolidayTipsReduceStressBrandingNativeBTA2554GeotargetedJacksonvilleDMA/?cachebuster=${CACHEBUSTER},Number Failed
16445,331408,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13329210&PluID=0&ord=[timestamp]&rtu=-1&pcp=$$pcp$$,Number OK
16446,332913,https://ad.doubleclick.net/ddm/trackimpi/N7384.284566THETRADEDESK0/B9290789.126609612;dc_trk_aid=299636948;dc_trk_cid=67838338;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
16447,333148,https://ad.doubleclick.net/ddm/trackimpj/N6643.1264338TRIPLELIFTINC/B9352972.127488386;dc_trk_aid=300507037;dc_trk_cid=68541558;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
16448,335320,https://ad.atdmt.com/i/img;p=11142202536676;a=11142202567426;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=,Number OK
16449,339660,http://amp.mediaforge.com/link/the_bo5034/24e288e4-f7f7-11e5-9327-ffb86f8795cb,Number OK
16450,330597,https://ad.doubleclick.net/ddm/ad/N3093.1264338TRIPLELIFTINC/B8072909.126159080;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
16451,330597,http://tags.bluekai.com/site/29895?limit=1,Number OK
16452,315027,https://adfarm.mediaplex.com/ad/tr/10817-219784-52535-3?mpt=[CACHEBUSTER],Number OK
16453,338222,https://ad.doubleclick.net/ddm/trackimp/N4694.IPN346/B9619811.130824583;dc_trk_aid=303593434;dc_trk_cid=70101808;ord=[timestamp]?,Number OK
16454,333316,https://ad.doubleclick.net/ddm/trackimp/N7252.149937.VARICKMM/B9321943.127286724;dc_trk_aid=300318798;dc_trk_cid=68166427;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
16455,333038,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=16283801&PluID=0&ord=[timestamp]&rtu=-1,Number OK
16456,333038,http://tags.bluekai.com/site/29701?limit=1,Number OK
16457,336800,https://ad.doubleclick.net/ddm/ad/N9407.127315CENTRO/B9334133.129035739;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
16458,328031,https://magnetic.domdex.com/ahtm?mp=12&n=7750&c=104189&b=113566&sz=88x31&s=${REFERER_URL_ENC}&id=${AUCTION_ID}&a=${PRICE_PAID},Number OK
16459,338400,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=17333851&PluID=0&ord=[timestamp]&rtu=-1,Number OK
16460,338400,http://tags.bluekai.com/site/33628?limit=1,Number OK
16461,336944,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=16978511&PluID=0&ord={ts}&rtu=-1&pcp=$${domain}$$,Number OK
16462,336040,https://ad.doubleclick.net/ddm/ad/N6344.288332.ACCUEN/B9325076.129111349;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
16463,329254,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15305151&PluID=0&ord=[timestamp]&rtu=-1,Number OK
16464,329254,http://tags.bluekai.com/site/29697?limit=1,Number OK
16465,323992,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13329207&PluID=0&ord=[timestamp]&rtu=-1,Number OK
16466,333826,https://magnetic.domdex.com/ahtm?mp=12&n=10845&c=105188&b=116225&sz=88x31&s=${REFERER_URL_ENC}&id=${AUCTION_ID}&a=${PRICE_PAID},Number OK
16467,337759,https://ad.doubleclick.net/ddm/trackimp/N2724.1852769TRIPLELIFT.COM/B9457112.128485013;dc_trk_aid=301461584;dc_trk_cid=66292004;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
16468,337759,http://tags.bluekai.com/site/32009?limit=1,Number OK
16469,334296,https://ad.doubleclick.net/ddm/trackimp/N1558.1759338.360I.COM/B9427279.128155489;dc_trk_aid=301199268;dc_trk_cid=68669074;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
16470,322726,http://api.choicestream.com/instr/crunch/apnxs/imp?au=${AUCTION_ID}&bid1=${BID_PRICE}&carid=${CARRIER_ID}&city=${USER_CITY}&cp=${CP_ID}&cr=${CREATIVE_ID}&dappleida=${DEVICE_APPLE_IDA}&dc=${DATACENTER}&dmd5=${DEVICE_MD5}&dmodelid=${DEVICE_MODEL_ID}&dodin=${DEVICE_ODIN}&dopenudid=${DEVICE_OPENUDID}&dsha1=${DEVICE_SHA1}&ecp=${ECP}&ext_app_id=${EXT_APP_ID}&glat=${GEO_LAT}&glon=${GEO_LON}&invs=${INV_SOURCE_ID}&ip=${USER_IP}&li=${CPG_ID}&pc=${POSTAL_CODE}&pi=${TAG_ID}&pr=${PRICE_PAID}&r=${CACHEBUSTER}&ref=${REFERER_URL_ENC}&rp=${RESERVE_PRICE}&sid=${SELLER_MEMBER_ID}&st=${USER_STATE}&suptype=${SUPPLY_TYPE}&uid=${USER_ID}&vid=${VENUE_ID},Number Failed
16471,322726,http://ad.doubleclick.net/ddm/ad/N7129.617337.CHOICESTREAM.COM/B8768042.118496095;sz=1x1;ord=${CACHEBUSTER}?,Number OK
16472,332392,https://ad.doubleclick.net/ddm/trackimp/N58003.1355339GOOGLE.COMDDMBIDMA/B9304624.126351514;dc_trk_aid=299581994;dc_trk_cid=67806218;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
16473,332392,https://pixel.adsafeprotected.com/rfw/st/49785/7380480/skeleton.gif,Number OK
16474,332392,https://log.dmtry.com/redir/1/2636/3573/1139344/0/1/137/0/931/1.ver?at=i&d=PxImp,Number Failed
16475,332392,https://secure.insightexpressai.com/adServer/adServerESI.aspx?bannerID=632893&script=false&rnd=[CACHEBUSTER]&redir=https://secure.insightexpressai.com/adserver/1pixel.gif,Number OK
16476,330772,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547223&PluID=0&ord=[timestamp]&rtu=-1,Number Failed
16477,330772,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM],Number Failed
16478,332078,https://ad.doubleclick.net/ddm/trackimp/N7252.149937.VARICKMM/B9321943.126811790;dc_trk_aid=299797207;dc_trk_cid=67044329;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
16479,331453,https://d.xp1.ru4.com/tad?_o=42032312&_t=dfa_%epid!&ssv_mmuid=%pmmuid=!;&ssv_mmaid=%pmmaid=!;&ssv_mmsid=%pmmsid=!;,Number OK
16480,331453,https://ad.doubleclick.net/ddm/ad/N7657.226576DBM/B9270850.125851315;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
16481,329202,https://magnetic.domdex.com/ahtm?mp=12&n=9122&c=104552&b=114056&sz=88x31&s=${REFERER_URL_ENC}&id=${AUCTION_ID}&a=${PRICE_PAID},Number OK
16482,329202,https://ad.doubleclick.net/ddm/ad/N5685.281598.MAGNETICNETWORK/B8929681.124334903;sz=1x1;ord=${CACHEBUSTER}?,Number OK
16483,325186,https://ad.doubleclick.net/ddm/trackimp/N1558.1264338TRIPLELIFTINC/B8798676.121190250;dc_trk_aid=294108130;dc_trk_cid=63394380;ord=[timestamp]?,Number OK
16484,328906,https://magnetic.domdex.com/ahtm?mp=12&n=9078&c=104493&b=113961&sz=88x31&s=${REFERER_URL_ENC}&id=${AUCTION_ID}&a=${PRICE_PAID},Number OK
16485,329265,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15305167&PluID=0&ord=[timestamp]&rtu=-1,Number OK
16486,329265,http://tags.bluekai.com/site/29705?limit=1,Number OK
16487,335699,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=16895023&PluID=0&ord=[timestamp]&rtu=-1,Number OK
16488,331406,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13329416&PluID=0&ord=[timestamp]&rtu=-1&pcp=$$pcp$$,Number OK
16489,330508,https://ad.doubleclick.net/ddm/trackimp/N5823.Turn/B9144052.125362784;dc_trk_aid=298261290;dc_trk_cid=66887289;u=BidID[$!{AD_CALL_ID}];dc_muid=[MD5_IDFA];ord=$!{AD_CALL_ID};dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
16490,335833,https://ad.doubleclick.net/ddm/trackimp/N4620.150834TURN/B9494574.129349165;dc_trk_aid=302274930;dc_trk_cid=69244000;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
16491,316116,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13218820&PluID=0&ord=[timestamp]&rtu=-1,Number OK
16492,324031,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13957401&PluID=0&ord=[timestamp]&rtu=-1,Number OK
16493,328019,https://ad.doubleclick.net/ddm/trackimp/N1558.226576.DBM/B8948383.123144845;dc_trk_aid=296125517;dc_trk_cid=65696075;ord=[timestamp]?,Number OK
16494,330513,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM],Number Failed
16495,330513,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547227&PluID=0&ord=[timestamp]&rtu=-1,Number Failed
16496,330513,http://tags.bluekai.com/site/29745?limit=1,Number OK
16497,333103,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=16282022&PluID=0&ord=[timestamp]&rtu=-1,Number OK
16498,329407,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15303593&PluID=0&ord=[timestamp]&rtu=-1,Number OK
16499,329005,https://ad.doubleclick.net/ddm/ad/N5364.152304.OMGTRADINGDESK/B9119892.123756385;sz=1x1;ord=[timestamp]?,Number OK
16500,315577,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13218757&PluID=0&ord=[timestamp]&rtu=-1,Number OK
16501,325045,https://ad.doubleclick.net/ddm/trackimp/N4694.IPN346/B8892310.120480887;dc_trk_aid=293548816;dc_trk_cid=64306371;ord=[timestamp]?,Number OK
16502,324989,http://pixel.adsafeprotected.com/rjss/st/28458/5303771/skeleton.js,Number OK
16503,324989,http://adfarm.mediaplex.com/ad/tr/10445-61388-44771-308?mpt=[CACHEBUSTER],Number OK
16504,323777,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13808659&PluID=0&ord=[timestamp]&rtu=-1,Number OK
16505,329109,https://ad.doubleclick.net/ddm/ad/N5664.132180.GAYADNETWORK/B8945681.121292516;sz=1x1;ord=[timestamp]?,Number OK
16506,335628,https://ad.doubleclick.net/ddm/trackimp/N2724.1264338TRIPLELIFTINC/B9369827.127464594;dc_trk_aid=300499449;dc_trk_cid=67953415;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
16507,335628,http://tags.bluekai.com/site/31081?limit=1,Number OK
16508,333661,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15816684&PluID=0&ord=[RANDOM_NUMBER]&rtu=-1,Number OK
16509,333661,https://secure-gl.imrworldwide.com/u/ad?ca=31719&cr=native_rgv&ce=adroit&ci=nlsnci770&am=3&wc=geo_rgv&r=[RANDOM_NUMBER],Number OK
16510,333661,https://tps30.doubleverify.com/visit.jpg?ctx=499507&cmp=3313895&sid=17306&plc=2091600079&num=&adid=&advid=1513&adsrv=27&region=30&btreg=&btadsrv=&crt=&crtname=&chnl=&unit=&pid=&uid=&tagtype=&dvtagver=6.1.img&,Number OK
16511,327240,https://ad.doubleclick.net/ddm/trackimp/N59201.1264338TRIPLELIFTINC/B8829702.119856659;dc_trk_aid=292649813;dc_trk_cid=63814779;ord=[timestamp]?,Number OK
16512,337758,https://ad.doubleclick.net/ddm/trackimp/N2724.1852769TRIPLELIFT.COM/B9457112.128485014;dc_trk_aid=301466172;dc_trk_cid=66292004;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
16513,337758,http://tags.bluekai.com/site/32009?limit=1,Number OK
16514,333604,https://api.placed.com/api/v2/sync/impression?partner=thetradedesk&version=1.0&payload_campaign_identifier=%%TTD_CAMPAIGNID%%&payload_timestamp=%25%25TTD_CACHEBUSTER%25%25&payload_type=impression&redirect=%2F%2Fsync.graph.bluecava.com%2Fds.png%3Fp%3D5367437a-f080-41ef-b71d-8ac5f380b87a%26segment%3D4b375ccea7cde411a7020050569b1b56%26seg_apx%3D2617381%26uid%3D%24%7BPCID%7D,Number OK
16515,333604,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=16425352&PluID=0&ord=[timestamp]&rtu=-1,Number OK
16516,334646,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15744652&PluID=0&ord=${CACHEBUSTER}&rtu=-1,Number OK
16517,329267,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=16283792&PluID=0&ord=[timestamp]&rtu=-1,Number OK
16518,329267,http://tags.bluekai.com/site/29705?limit=1,Number OK
16519,332385,https://ad.doubleclick.net/ddm/ad/N5895.133090.0460774079521/B9318809.127243613;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
16520,336486,http://amp.mediaforge.com/link/kurt_g4970/f183b348-eb8e-11e5-8b85-4ba5d5bcc754,Number OK
16521,339948,https://ad.doubleclick.net/ddm/ad/N3577.2100704VIVAKI-TRIPLELIFT/B9428917.130835341;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
16522,339948,http://tags.bluekai.com/site/31751?limit=1,Number OK
16523,337193,https://ad.doubleclick.net/ddm/ad/N9407.127315CENTRO/B9334131.130360984;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
16524,323248,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13572817&PluID=0&ord=[timestamp]&rtu=-1,Number OK
16525,331636,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM],Number Failed
16526,331636,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13706694&PluID=0&ord=[timestamp]&rtu=-1,Number Failed
16527,328376,https://ad.doubleclick.net/ddm/trackimp/N6959.133090MEDIAMATH/B9089014.123552099;dc_trk_aid=296519735;dc_trk_cid=65950075;ord=[timestamp]?,Number OK
16528,327396,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=14854794&PluID=0&ord=[timestamp]&rtu=-1,Number OK
16529,327396,https://ohlone.vizu.com/a.gif?vzcid=27596&vzadid=hxnative&vzsid=hx&ord=[RANDOM],Number Failed
16530,337765,https://ad.doubleclick.net/ddm/trackimp/N2724.1852769TRIPLELIFT.COM/B9457112.128485016;dc_trk_aid=301461582;dc_trk_cid=66292004;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
16531,320598,http://ad.doubleclick.net/ddm/ad/N2949.1264338.TRIPLELIFTINC/B8719817.118168819;sz=1x1;ord=[timestamp]?,Number OK
16532,329310,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15305207&PluID=0&ord=[timestamp]&rtu=-1,Number OK
16533,336674,https://pixel.adsafeprotected.com/rfw/st/51017/8140740/skeleton.gif,Number OK
16534,336674,https://t.mookie1.com/t/v1/imp?migAgencyId=322&migSource=adsrv2&migRandom=[timestamp]&migTrackDataExt=1323656;129697542;302682783;68293971&migTrackFmtExt=client;io;ad;crtv&migUnencodedDest=https://ad.doubleclick.net/ddm/trackimp/N4268.456584.XAXIS.COM/B9372109.129697542;dc_trk_aid=302682783;dc_trk_cid=68293971;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
16535,325494,https://ad.doubleclick.net/ddm/ad/N805.1245089SOCIALYSE.COM/B8676791.121158046;sz=1x1;ord=[timestamp]?,Number OK
16536,333029,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=16283790&PluID=0&ord=[timestamp]&rtu=-1,Number OK
16537,333029,http://tags.bluekai.com/site/29705?limit=1,Number OK
16538,323671,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM],Number Failed
16539,323671,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547223&PluID=0&ord=[timestamp]&rtu=-1,Number Failed
16540,326131,http://magnetic.domdex.com/ahtm?mp=12&n=7402&c=104075&b=112523&sz=88x31&s=${REFERER_URL_ENC}&id=${AUCTION_ID}&a=${PRICE_PAID},Number OK
16541,326131,https://ad.doubleclick.net/ddm/ad/N8322.1910642MAGNETIC.COM/B8975555.121344199;sz=1x1;ord=${CACHEBUSTER}?,Number OK
16542,334857,https://ad.doubleclick.net/ddm/ad/N3577.2100704VIVAKI-TRIPLELIFT/B9428917.128763285;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
16543,334857,http://tags.bluekai.com/site/31751?limit=1,Number OK
16544,336908,https://ad.atdmt.com/i/img;p=11142202536676;a=11142202567424;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=,Number OK
16545,335246,https://ad.atdmt.com/i/img;p=11142202536676;a=11142202567397;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=,Number OK
16546,339936,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=17573402&PluID=0&ord=[timestamp]&rtu=-1,Number OK
16547,332596,https://ad.doubleclick.net/ddm/trackimp/N8821.150834TURN/B9044656.127212367;dc_trk_aid=299709777;dc_trk_cid=67873685;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
16548,336382,https://ad.atdmt.com/i/img;p=11142202565630;a=11142202567428;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=,Number OK
16549,325234,http://magnetic.domdex.com/ahtm?mp=12&n=7256&c=103970&b=112203&sz=88x31&s=${REFERER_URL_ENC}&id=${AUCTION_ID}&a=${PRICE_PAID},Number OK
16550,337745,https://ad.doubleclick.net/ddm/trackimp/N2724.1852769TRIPLELIFT.COM/B9457112.128485018;dc_trk_aid=301461582;dc_trk_cid=66292004;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
16551,323799,https://ad.doubleclick.net/ddm/trackimp/N5983.1264338TRIPLELIFTINC/B8770009.119274062;dc_trk_aid=292310384;dc_trk_cid=63651202;ord=[timestamp]?,Number OK
16552,336478,https://ad.doubleclick.net/ddm/trackimp/N6036.1264338TRIPLELIFTINC/B9331301.129110726;dc_trk_aid=302440175;dc_trk_cid=69417543;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
16553,327259,https://ad.doubleclick.net/ddm/trackimp/N4694.IPN385/B8892310.122751051;dc_trk_aid=293563009;dc_trk_cid=64313966;ord=[timestamp]?,Number OK
16554,336996,http://servedby.flashtalking.com/imp/8/59504;1761059;201;pixel;TripleLift;TripleLiftRetargetingFiestaAmericana1x1/?cachebuster=[CACHEBUSTER],Number Failed
16555,336996,http://tags.bluekai.com/site/33167?limit=1,Number OK
16556,324004,https://ad.doubleclick.net/ddm/trackimp/N59201.1264338TRIPLELIFTINC/B8829702.119857438;dc_trk_aid=292650522;dc_trk_cid=63814779;ord=[timestamp]?,Number OK
16557,331161,https://ad.doubleclick.net/ddm/trackimp/N7252.149937.VARICKMM/B9252735.125626678;dc_trk_aid=298508323;dc_trk_cid=67044329;ord=[timestamp]?,Number OK
16558,324787,https://ad.doubleclick.net/ddm/ad/N9492.275383.THEEXCHANGELAB/B8674839.120607910;sz=1x1;ord=${CACHEBUSTER},Number OK
16559,329284,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15305201&PluID=0&ord=[timestamp]&rtu=-1,Number OK
16560,329284,http://tags.bluekai.com/site/29701?limit=1,Number OK
16561,334290,https://ad.doubleclick.net/ddm/trackimp/N1558.1759338.360I.COM/B9427279.128155290;dc_trk_aid=301202773;dc_trk_cid=68664466;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
16562,339016,https://ad.doubleclick.net/ddm/trackimp/N4694.IPN346/B9640460.130824518;dc_trk_aid=303952449;dc_trk_cid=70346727;ord=[timestamp]?,Number OK
16563,337532,https://ad.doubleclick.net/ddm/trackimp/N6036.1264338TRIPLELIFTINC/B9331301.129106139;dc_trk_aid=302396438;dc_trk_cid=69388426;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
16564,337532,http://tags.bluekai.com/site/33374?limit=1,Number OK
16565,327176,https://ad.doubleclick.net/ddm/ad/N111201.131803TURNINC./B8677647.121517118;sz=1x1;ord=[timestamp]?,Number OK
16566,336391,https://ad.atdmt.com/i/img;p=11142202565630;a=11142202567422;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=,Number OK
16567,329644,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15240811&PluID=0&ord=[timestamp]&rtu=-1,Number OK
16568,329644,https://pixel.adsafeprotected.com/rfw/st/46834/6559124/skeleton.gif,Number OK
16569,325663,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=14438183&PluID=0&ord=[timestamp]&rtu=-1,Number OK
16570,327242,https://ad.doubleclick.net/ddm/trackimp/N59201.1264338TRIPLELIFTINC/B8829702.119856257;dc_trk_aid=292650506;dc_trk_cid=63814779;ord=[timestamp]?,Number OK
16571,334386,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=16422398&PluID=0&ord=[timestamp]&rtu=-1,Number OK
16572,334386,https://magnetic.domdex.com/ahtm?mp=2&n=10804&c=105252&b=116445&sz=88x31&s=${REFERER_URL_ENC}&id=${AUCTION_ID}&a=${PRICE_PAID},Number OK
16573,331566,https://ad.doubleclick.net/ddm/ad/N1823.288332.ACCUEN/B9234443.125323262;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
16574,339644,https://rover.ebay.com/ar/1/711-219601-1181-0/4?mpt=[CACHEBUSTER]&ff18=mWeb&siteid=0&adtype=0&size=1x1&ipn=admain2&placement=443201&mpvc=,Number OK
16575,333735,https://ad.doubleclick.net/ddm/ad/N149404.496083ADFORM.COM/B9393976.127786537;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
16576,314749,https://adfarm.mediaplex.com/ad/bn/12309-210465-26109-16?mpt=[RANDOM_NUMBER]&mpcs=bypass,Number OK
16577,339553,https://ad.doubleclick.net/ddm/trackimp/N636.291800.MAGNETICMEDIAONLINE/B9595555.130773503;dc_trk_aid=303546139;dc_trk_cid=70071244;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
16578,336909,https://ad.atdmt.com/i/img;p=11142202565630;a=11142202567424;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=,Number OK
16579,333380,https://ad.doubleclick.net/ddm/trackimp/N5622.1264338TRIPLELIFTINC/B8431096.127530683;dc_trk_aid=300676001;dc_trk_cid=67745792;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
16580,333380,http://tags.bluekai.com/site/31003?limit=1,Number OK
16581,336844,http://amp.mediaforge.com/link/papa_j4897/3d2dfebc-1131-11e6-97de-f65a03a32cf1,Number OK
16582,329270,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15305169&PluID=0&ord=[timestamp]&rtu=-1,Number OK
16583,335633,https://ad.doubleclick.net/ddm/ad/N5960.285985.MEDIAIQ/B9296027.128875341;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
16584,335633,https://secure.adnxs.com/px?id=684799&seg=4861410&t=2,Number OK
16585,334264,https://ad.doubleclick.net/ddm/trackimp/N1558.1759338.360I.COM/B9427279.128144693;dc_trk_aid=301199268;dc_trk_cid=68669074;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
16586,339367,https://ad.doubleclick.net/ddm/ad/N884.283670MOBEXT7/B9540401.129568345;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
16587,335606,https://ad.doubleclick.net/ddm/trackimp/N2724.1264338TRIPLELIFTINC/B9370641.127465420;dc_trk_aid=300499855;dc_trk_cid=67953415;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
16588,329338,https://tag.researchnow.com/t/beacon?pr=7721&ca=9088505&pl=124413965&cr=&si=Triplelift&adn=3&tt=3&a=1,Number OK
16589,329338,https://match.rundsp.com/witness/impression.gif?p=94274&a=65568,Number Failed
16590,336844,http://amp.mediaforge.com/link/papa_j4897/d581c130-0d26-11e6-9a27-b77a817464ca,Number OK
16591,332595,https://ad.doubleclick.net/ddm/trackimp/N8821.150834TURN/B9044656.127003582;dc_trk_aid=299709777;dc_trk_cid=67873685;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
16592,335751,https://ad.doubleclick.net/ddm/ad/N7676.791086DOUBLECLICKTECH.COM/B9453908.129374439;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
